,CustomerKey,Name,Birthday,OrderCount,CustomerOrderingType
13000,1797082,Dona Dahlberg,1972-09-03,1,VIP Customer
13001,1797122,Kara Makowski,1944-11-06,1,VIP Customer
13002,1797235,Troy Collins,1937-11-06,6,Periodic Buyer
13003,1797536,Thomas Cline,2002-01-24,3,VIP Customer
13004,1797790,Carmen Scott,1960-09-09,1,VIP Customer
13005,1797850,Jerry Walls,2001-04-24,7,Periodic Buyer
13006,1797885,Eloisa Alexander,1970-10-20,3,VIP Customer
13007,1798806,Lamar Saunders,1971-11-22,9,Periodic Buyer
13008,1798962,Mildred Oberle,1940-06-02,1,VIP Customer
13009,1798993,Allen Busse,1961-06-21,1,VIP Customer
13010,1799269,Nancy Begay,1967-09-29,8,Periodic Buyer
13011,1799542,Earl Kelley,1980-03-12,4,VIP Customer
13012,1799621,Betty Hindman,1959-02-17,3,VIP Customer
13013,1799821,Darla Wilcox,1956-04-21,10,Periodic Buyer
13014,1800131,Todd Benavides,1972-01-07,15,Loyal Customer
13015,1800201,Ike Brown,1983-07-09,2,VIP Customer
13016,1800672,Stephanie Haley,1970-03-11,6,Periodic Buyer
13017,1800716,Leona Edwards,1970-11-10,3,VIP Customer
13018,1800847,Patricia Fields,1972-09-02,4,VIP Customer
13019,1801025,Kevin Marrufo,1992-09-14,1,VIP Customer
13020,1801198,Brad White,1968-05-03,8,Periodic Buyer
13021,1801318,Linda Gomez,1940-01-28,1,VIP Customer
13022,1801478,Eva Waters,1993-05-29,4,VIP Customer
13023,1801726,Ralph Clark,1960-11-16,1,VIP Customer
13024,1801831,William Ames,1953-02-16,11,Loyal Customer
13025,1801975,Paige Tapp,1985-06-30,8,Periodic Buyer
13026,1802049,William Simmons,1993-03-15,6,Periodic Buyer
13027,1802052,Dottie Bounds,1977-04-25,10,Periodic Buyer
13028,1802070,Lance Dill,1959-12-31,1,VIP Customer
13029,1802074,Lorraine Simmerman,1989-06-13,4,VIP Customer
13030,1802110,Richard Velez,1937-08-28,9,Periodic Buyer
13031,1802396,Vernon Zhang,1997-12-07,1,VIP Customer
13032,1802406,Jose Berry,1994-06-02,5,Periodic Buyer
13033,1802602,James Gardner,1937-12-29,4,VIP Customer
13034,1802632,Diana Miller,1983-01-04,3,VIP Customer
13035,1802847,Robert Moreland,1938-05-18,1,VIP Customer
13036,1802872,Brian Grimm,1967-06-21,8,Periodic Buyer
13037,1803087,Nicholas Hays,1983-02-01,9,Periodic Buyer
13038,1803130,Erica Rosenbloom,1974-02-15,2,VIP Customer
13039,1803140,Trista Mitchell,1963-08-23,6,Periodic Buyer
13040,1803346,Katie Albright,1947-08-17,5,Periodic Buyer
13041,1803392,Amanda Miller,1974-05-05,2,VIP Customer
13042,1803547,Aaron Hosley,1994-04-15,3,VIP Customer
13043,1803860,Michael Stmartin,1964-09-21,6,Periodic Buyer
13044,1804459,Robert Harrigan,1954-06-21,5,Periodic Buyer
13045,1804464,Barbara York,1943-12-12,2,VIP Customer
13046,1804844,Claudia Brown,1979-08-18,4,VIP Customer
13047,1804988,Thomas Myers,1988-07-13,3,VIP Customer
13048,1805165,Christina Miller,1988-02-29,1,VIP Customer
13049,1805271,Sharon Hankerson,1948-08-14,4,VIP Customer
13050,1805297,William Roberts,1938-12-17,8,Periodic Buyer
13051,1805324,Teresa Golden,1988-03-21,4,VIP Customer
13052,1805625,Calvin Gagnon,1973-11-26,13,Loyal Customer
13053,1805674,Scott Manor,1982-09-02,3,VIP Customer
13054,1805961,Deloris Lizotte,1978-10-30,11,Loyal Customer
13055,1806153,William Ward,2001-05-18,11,Loyal Customer
13056,1806437,Alberta Loeb,1939-01-06,16,Loyal Customer
13057,1806456,Luanne Manley,1992-02-19,1,VIP Customer
13058,1806460,Jennifer Lindsay,1951-12-03,4,VIP Customer
13059,1806498,James Jacobs,1953-09-26,6,Periodic Buyer
13060,1807158,Corina Cody,1939-11-26,6,Periodic Buyer
13061,1807226,Marlin Beall,2001-06-02,4,VIP Customer
13062,1807423,Laura Heath,1938-04-04,14,Loyal Customer
13063,1807526,Paul Lawrence,1968-09-13,1,VIP Customer
13064,1807561,Lyndon Baker,1955-05-07,5,Periodic Buyer
13065,1807649,Thomas Williams,1963-10-27,18,Loyal Customer
13066,1808006,Barbara Ellis,1998-08-10,8,Periodic Buyer
13067,1808141,Marcus Barnes,1940-01-02,2,VIP Customer
13068,1808142,Lela Pass,1992-05-30,1,VIP Customer
13069,1808181,Renee Tisdale,1976-06-08,1,VIP Customer
13070,1808265,Nicholas Benedict,1961-12-21,13,Loyal Customer
13071,1808415,Mary Watkins,1961-08-09,2,VIP Customer
13072,1808624,Boyd Brune,1946-08-31,1,VIP Customer
13073,1808663,Andrew Stallcup,1948-09-08,1,VIP Customer
13074,1808728,Leon Banks,1967-09-24,1,VIP Customer
13075,1808884,Donald Sims,1979-07-21,4,VIP Customer
13076,1809117,Claudia Alphin,1937-08-08,1,VIP Customer
13077,1809447,Crystal Calhoun,1963-08-19,4,VIP Customer
13078,1809495,Jose Stodola,1968-02-15,4,VIP Customer
13079,1809642,Brandy Toscano,1981-01-13,3,VIP Customer
13080,1809928,Manuel Miller,1963-11-18,6,Periodic Buyer
13081,1809930,Charlette Vazquez,1986-09-23,1,VIP Customer
13082,1810121,Steven Newman,1947-08-25,2,VIP Customer
13083,1810207,Jodi Smith,1980-07-06,6,Periodic Buyer
13084,1810281,Tony Chapman,1939-01-26,1,VIP Customer
13085,1810374,Jimmy Brown,1947-04-22,1,VIP Customer
13086,1810391,Melanie Turner,1955-01-06,2,VIP Customer
13087,1810401,Audrey Patterson,1975-04-05,3,VIP Customer
13088,1810547,Charles Burdette,1938-12-15,3,VIP Customer
13089,1810728,Courtney Young,1994-01-30,12,Loyal Customer
13090,1810944,Gina Evangelista,1941-10-29,1,VIP Customer
13091,1810957,Kelley Martin,1956-06-09,4,VIP Customer
13092,1811110,Phillip Beatty,1955-10-26,8,Periodic Buyer
13093,1811222,Dana Carr,1995-05-21,8,Periodic Buyer
13094,1811432,Bernard Smith,1941-04-16,16,Loyal Customer
13095,1811434,Frances Goldsmith,1953-11-04,4,VIP Customer
13096,1811452,Alan Yoho,1978-01-16,9,Periodic Buyer
13097,1811457,Walter Garland,1989-08-21,6,Periodic Buyer
13098,1811458,Erica Vanderbilt,1984-06-13,4,VIP Customer
13099,1811629,Angela Walker,1950-03-25,4,VIP Customer
13100,1811725,Lawrence Sweeney,1984-01-19,2,VIP Customer
13101,1811793,Eddie Frank,1998-06-19,1,VIP Customer
13102,1811849,Rosa Seeley,1951-01-07,1,VIP Customer
13103,1812105,Elwood Brown,1958-12-26,2,VIP Customer
13104,1812139,Nancy Johnson,1944-04-05,3,VIP Customer
13105,1812290,Andrew Dalton,2000-10-27,3,VIP Customer
13106,1812572,Jaqueline Miller,1961-09-06,4,VIP Customer
13107,1812636,Peter Keyser,1976-08-09,1,VIP Customer
13108,1812851,Herbert Blaser,1993-09-08,1,VIP Customer
13109,1812932,Troy Dobbins,1997-05-14,6,Periodic Buyer
13110,1813010,Carmen Vo,1994-11-28,5,Periodic Buyer
13111,1813399,Veronika Rader,1989-06-15,1,VIP Customer
13112,1813454,Anthony Adkins,1979-01-16,6,Periodic Buyer
13113,1813480,Steven Prado,1958-03-29,16,Loyal Customer
13114,1813536,Peter Taylor,1987-11-15,3,VIP Customer
13115,1813538,George Collier,2001-04-15,15,Loyal Customer
13116,1813551,Keith Miller,1987-08-19,5,Periodic Buyer
13117,1813779,Susan Newell,1964-08-29,1,VIP Customer
13118,1813883,Shaunte Glasser,1938-09-25,2,VIP Customer
13119,1813898,Ingrid Gregory,1968-08-07,2,VIP Customer
13120,1813998,Kara Villines,1997-07-20,8,Periodic Buyer
13121,1814002,Mayra Mohr,1952-10-01,9,Periodic Buyer
13122,1814018,Janet Walker,1955-09-20,1,VIP Customer
13123,1814198,Andrea Butler,1937-02-09,10,Periodic Buyer
13124,1814434,George Clark,1986-11-06,10,Periodic Buyer
13125,1814480,Gilbert Walsh,1984-12-03,1,VIP Customer
13126,1814659,Timothy Worth,1943-02-01,1,VIP Customer
13127,1814733,Wendy Gupta,1989-01-14,6,Periodic Buyer
13128,1814968,Roberto Allen,1995-09-12,10,Periodic Buyer
13129,1815207,Desmond Downing,1956-05-10,2,VIP Customer
13130,1815310,Julie Suber,1957-12-03,1,VIP Customer
13131,1815320,James Jacques,1949-03-30,4,VIP Customer
13132,1815456,Terry Herring,1953-06-17,20,Loyal Customer
13133,1815871,Charles Thompson,1943-11-04,6,Periodic Buyer
13134,1815874,Latanya Acevedo,2000-07-30,2,VIP Customer
13135,1815919,Serafina Garcia,1978-07-15,4,VIP Customer
13136,1816024,Merle Pineda,1941-09-10,5,Periodic Buyer
13137,1816052,James Duran,1993-07-29,1,VIP Customer
13138,1816077,Cecil Chappell,1964-01-24,2,VIP Customer
13139,1816342,Brandon Roy,1985-02-23,16,Loyal Customer
13140,1816681,Randy Turner,1964-01-30,8,Periodic Buyer
13141,1816741,Fred Gloria,1945-03-10,10,Periodic Buyer
13142,1816984,Joan Pearson,1944-02-08,5,Periodic Buyer
13143,1816999,Allan Duffy,1968-11-22,3,VIP Customer
13144,1817365,Gene Norton,1982-12-05,1,VIP Customer
13145,1817382,Jason McGee,1956-07-26,4,VIP Customer
13146,1817444,James Sapp,1950-04-18,3,VIP Customer
13147,1817680,Paul Lilly,1995-12-05,4,VIP Customer
13148,1817900,Ernesto Oswald,1951-07-15,4,VIP Customer
13149,1818082,Leona Gonzales,1954-01-14,1,VIP Customer
13150,1818102,Tyrone Lewis,1954-06-12,24,Loyal Customer
13151,1818186,Ronald Barron,1998-01-29,3,VIP Customer
13152,1818370,Amber Martinez,1938-01-08,15,Loyal Customer
13153,1818629,Allen Simon,1991-12-06,1,VIP Customer
13154,1818632,Ronnie Taylor,1952-12-27,5,Periodic Buyer
13155,1819014,Reginald Mahar,1966-08-02,1,VIP Customer
13156,1819071,Michael Stark,1940-03-09,4,VIP Customer
13157,1819146,Charity Meyer,1980-02-29,12,Loyal Customer
13158,1819180,Travis Wilson,1981-08-18,2,VIP Customer
13159,1819252,Ariel Robinson,1977-09-29,21,Loyal Customer
13160,1819268,Lorena Roberson,1938-04-26,7,Periodic Buyer
13161,1819547,Patricia Coleman,1962-09-09,6,Periodic Buyer
13162,1819713,Margot Miles,1953-09-01,9,Periodic Buyer
13163,1819731,Claudette Burt,1965-11-18,1,VIP Customer
13164,1820216,Vickie Goodman,1946-12-31,3,VIP Customer
13165,1820236,David McClain,1971-09-01,2,VIP Customer
13166,1820245,Laurie Herlihy,1936-06-16,5,Periodic Buyer
13167,1820327,Joshua Davis,1971-05-04,12,Loyal Customer
13168,1820377,Isabel Miranda,1965-03-24,5,Periodic Buyer
13169,1820462,Steve Andrews,1944-04-09,5,Periodic Buyer
13170,1820542,Preston Fassett,1990-05-27,1,VIP Customer
13171,1820710,Jeffrey Medeiros,1983-01-01,1,VIP Customer
13172,1820782,Markus Bennett,1961-04-09,1,VIP Customer
13173,1820906,Rosalyn Stern,1954-04-10,3,VIP Customer
13174,1820936,Cliff Johnson,1957-11-28,7,Periodic Buyer
13175,1821386,Stephanie Orozco,1942-01-05,8,Periodic Buyer
13176,1821463,Willie Cunningham,1972-08-23,13,Loyal Customer
13177,1822089,Dorothy Robinson,1944-05-02,6,Periodic Buyer
13178,1822172,Bonnie Pepper,1943-12-27,10,Periodic Buyer
13179,1822685,Lewis Crigler,1947-03-01,20,Loyal Customer
13180,1823278,Eldon Reid,1980-03-24,11,Loyal Customer
13181,1823386,Richard Valdez,1983-09-29,7,Periodic Buyer
13182,1823649,Michael Thompson,1983-08-26,7,Periodic Buyer
13183,1823848,Chau Roach,1977-05-09,4,VIP Customer
13184,1823873,Juliana Monks,1981-06-24,1,VIP Customer
13185,1823888,Thomas Obregon,1983-04-22,8,Periodic Buyer
13186,1824297,Kenneth Davis,1948-12-20,7,Periodic Buyer
13187,1824381,Scott Sullivan,1956-12-01,7,Periodic Buyer
13188,1824698,Brandon Williams,1972-01-06,4,VIP Customer
13189,1825107,James Williams,1970-07-29,4,VIP Customer
13190,1825161,Dennis Clouser,1936-07-13,1,VIP Customer
13191,1825407,Karen Holt,1958-10-29,5,Periodic Buyer
13192,1825416,Vincent Lanza,1939-12-18,3,VIP Customer
13193,1825577,Kathleen Doughty,1946-07-24,1,VIP Customer
13194,1825586,Mikki Hill,2000-07-03,1,VIP Customer
13195,1825775,Diedre Jackson,1981-10-31,2,VIP Customer
13196,1825918,Kenneth Whitehead,2001-11-03,5,Periodic Buyer
13197,1825948,William Youmans,1968-07-08,4,VIP Customer
13198,1826200,Ali Bentley,1940-11-26,7,Periodic Buyer
13199,1826355,Melvin Vanwagoner,1945-11-26,10,Periodic Buyer
13200,1826392,Glenn Nall,1957-12-03,4,VIP Customer
13201,1826459,Melissa Garcia,1955-07-17,4,VIP Customer
13202,1826486,Robert Gordon,1980-10-21,2,VIP Customer
13203,1826576,Dewayne Sauceda,1965-07-14,2,VIP Customer
13204,1826676,Randy Groves,1959-11-01,3,VIP Customer
13205,1826756,Bernard Kellar,1944-07-03,4,VIP Customer
13206,1826940,Abel Touchette,1988-09-02,6,Periodic Buyer
13207,1826964,Charles Lewis,1975-04-19,3,VIP Customer
13208,1826974,Thelma Timmons,1948-01-21,2,VIP Customer
13209,1827075,Frank Roberts,1996-02-07,2,VIP Customer
13210,1827136,Allen Williams,1946-07-22,12,Loyal Customer
13211,1827151,Charles Kelso,2000-03-27,1,VIP Customer
13212,1827243,Carolyn Major,1978-03-03,13,Loyal Customer
13213,1827689,Lewis Boyd,1999-08-19,1,VIP Customer
13214,1827725,Angelina Forehand,1986-11-21,7,Periodic Buyer
13215,1827746,Jerry Chavez,1982-12-12,4,VIP Customer
13216,1827824,Rose Jones,1940-06-12,6,Periodic Buyer
13217,1827887,Frances Lankford,1992-11-12,1,VIP Customer
13218,1827897,Nathan Perez,1964-01-04,5,Periodic Buyer
13219,1828009,Julia Hunsucker,1986-02-14,1,VIP Customer
13220,1828240,Russell Devlin,1970-06-18,3,VIP Customer
13221,1828414,Aaron Collis,1949-01-07,1,VIP Customer
13222,1828585,Michael Grubb,1939-06-16,8,Periodic Buyer
13223,1828608,Jason Carlson,1987-08-06,1,VIP Customer
13224,1828761,Alfred Silva,1936-08-26,3,VIP Customer
13225,1828828,Angelica Timm,1975-09-30,3,VIP Customer
13226,1828948,Delores Stephens,1985-02-02,3,VIP Customer
13227,1829007,Alice Patton,1965-02-18,11,Loyal Customer
13228,1829128,Linda Dixon,1990-02-16,1,VIP Customer
13229,1829280,Tim Arnette,1950-07-06,5,Periodic Buyer
13230,1829393,Wayne Katz,1977-05-10,9,Periodic Buyer
13231,1829833,Paula Elliott,1935-06-22,8,Periodic Buyer
13232,1829841,Ramon Nipper,1954-10-26,1,VIP Customer
13233,1830019,Jill Grant,1986-01-17,7,Periodic Buyer
13234,1830222,Lori Frazier,1941-09-03,3,VIP Customer
13235,1830367,Emanuel Easley,1965-04-24,8,Periodic Buyer
13236,1830423,Douglas Lowe,1965-10-11,2,VIP Customer
13237,1830441,Gail Chambers,1936-08-07,1,VIP Customer
13238,1830633,Daniel Adame,1966-10-12,6,Periodic Buyer
13239,1830954,Don Martinez,1941-01-19,4,VIP Customer
13240,1831168,Bruce Mosley,1950-10-28,7,Periodic Buyer
13241,1831399,Sheila Beem,1948-11-08,7,Periodic Buyer
13242,1831518,David Howell,1950-06-19,5,Periodic Buyer
13243,1831770,Marie Phillips,1993-06-15,3,VIP Customer
13244,1832086,Mary Woods,1995-08-07,13,Loyal Customer
13245,1832245,Richard Myers,1983-06-16,1,VIP Customer
13246,1832415,Miles Akers,1967-06-17,1,VIP Customer
13247,1832804,Kimberly Johnson,2001-06-26,1,VIP Customer
13248,1832926,Neil Reeve,1962-08-20,1,VIP Customer
13249,1832998,Stephen Shaw,1971-08-14,12,Loyal Customer
13250,1833076,Edward Garcia,1957-08-19,5,Periodic Buyer
13251,1833178,Eric Cummings,2001-01-17,1,VIP Customer
13252,1833206,Judith Seaton,1939-12-08,9,Periodic Buyer
13253,1833460,John Bishop,1971-03-19,15,Loyal Customer
13254,1833503,Edith Jones,1996-11-22,8,Periodic Buyer
13255,1833543,Michael Scott,1959-10-04,8,Periodic Buyer
13256,1833615,Eddy Grider,1989-08-17,8,Periodic Buyer
13257,1833687,Anna Armstrong,1940-12-16,1,VIP Customer
13258,1833739,David Henson,1971-10-01,1,VIP Customer
13259,1834027,Misty Robinson,1977-05-05,1,VIP Customer
13260,1834034,Gregory McCurdy,1951-04-12,5,Periodic Buyer
13261,1834262,Timothy Cook,1959-09-22,8,Periodic Buyer
13262,1834499,Justin Zak,1948-02-11,4,VIP Customer
13263,1834516,Roy Hendrix,1977-03-07,9,Periodic Buyer
13264,1834537,Ralph Parsons,1983-02-03,4,VIP Customer
13265,1834579,Walker Bell,1943-07-17,6,Periodic Buyer
13266,1834801,Perry Walker,1947-08-11,6,Periodic Buyer
13267,1834856,Rickie Gibson,1980-09-07,7,Periodic Buyer
13268,1835239,Wilfredo Jones,1955-07-30,3,VIP Customer
13269,1835506,Gina Tabb,1940-09-07,6,Periodic Buyer
13270,1835626,Dorothy Ward,1976-01-07,6,Periodic Buyer
13271,1835733,Kristi Turley,1970-10-19,2,VIP Customer
13272,1835849,Amanda Couture,1965-01-03,3,VIP Customer
13273,1836038,Carrie Brown,1973-04-27,1,VIP Customer
13274,1836280,Delmy Dunbar,2001-10-07,12,Loyal Customer
13275,1836318,Katherine Red,1988-03-20,7,Periodic Buyer
13276,1836410,Natalie Arias,1983-06-25,11,Loyal Customer
13277,1836507,Robert Barbosa,1961-03-02,1,VIP Customer
13278,1836599,Jonathan Johnson,2001-04-10,2,VIP Customer
13279,1836932,Johnathan Thomas,1964-01-07,3,VIP Customer
13280,1837049,Sherrie Horne,1990-10-05,5,Periodic Buyer
13281,1837160,Thomas Santiago,1957-01-22,1,VIP Customer
13282,1837300,Stacy Woodard,1991-06-06,1,VIP Customer
13283,1837360,Robert Maher,1974-08-14,1,VIP Customer
13284,1837395,David Moore,1936-10-12,7,Periodic Buyer
13285,1837602,Ricky Hayes,1989-02-23,1,VIP Customer
13286,1837603,Keith Whitney,1954-11-06,3,VIP Customer
13287,1837627,John Schulz,1960-06-01,5,Periodic Buyer
13288,1837766,Pauline Adams,1996-06-13,3,VIP Customer
13289,1838182,Salvador McCray,1960-08-05,1,VIP Customer
13290,1838770,Patrick Dessert,1967-10-19,1,VIP Customer
13291,1838798,Judith Post,1951-02-25,3,VIP Customer
13292,1838833,Graham Fouche,1954-02-05,6,Periodic Buyer
13293,1838885,Laurel Joseph,1982-04-23,2,VIP Customer
13294,1838893,Donald Garcia,1987-01-31,8,Periodic Buyer
13295,1839336,Jesus Perryman,2000-11-03,8,Periodic Buyer
13296,1839627,William Falcon,1990-02-21,8,Periodic Buyer
13297,1839784,Emilio Winter,1997-03-11,3,VIP Customer
13298,1839909,John Miller,1984-09-24,4,VIP Customer
13299,1839940,Elizabeth Littlejohn,1958-08-02,10,Periodic Buyer
13300,1840032,Wilbert Jones,1971-11-30,4,VIP Customer
13301,1840147,Noelle Gonzalez,1935-08-14,4,VIP Customer
13302,1840223,Jerry Morton,1944-05-11,3,VIP Customer
13303,1840260,Mary Slaughter,1941-10-10,9,Periodic Buyer
13304,1840664,Theodore Stirling,2001-08-14,10,Periodic Buyer
13305,1840835,Neal Roberts,1937-12-08,8,Periodic Buyer
13306,1841513,Sharon Carter,1947-01-11,6,Periodic Buyer
13307,1841548,Vernon Domingo,1989-10-27,3,VIP Customer
13308,1841562,Charles Carlson,1995-08-29,9,Periodic Buyer
13309,1841571,Bryan Knight,1990-10-07,7,Periodic Buyer
13310,1841795,Jordan Carrington,1996-08-16,1,VIP Customer
13311,1841859,Debra Clay,1947-04-22,3,VIP Customer
13312,1841888,Scott Jones,1996-09-10,1,VIP Customer
13313,1842010,Lisa Dubois,1944-09-22,2,VIP Customer
13314,1842041,Harlan Haley,1976-07-10,1,VIP Customer
13315,1842058,Danial Mayfield,1949-06-18,3,VIP Customer
13316,1842116,William Burke,1989-09-19,2,VIP Customer
13317,1842350,Fred Kea,1984-09-17,9,Periodic Buyer
13318,1842475,David Thomas,1975-05-03,1,VIP Customer
13319,1842526,Mary Moreno,1959-11-11,1,VIP Customer
13320,1842681,Hilda Weir,1961-02-12,6,Periodic Buyer
13321,1842830,Deanna German,1994-05-16,1,VIP Customer
13322,1842847,Aubrey Barrett,1960-12-27,4,VIP Customer
13323,1842942,Grace Oneal,1941-03-02,17,Loyal Customer
13324,1843033,James Wheeler,1966-06-15,7,Periodic Buyer
13325,1843318,Charles Wilkins,1969-03-09,7,Periodic Buyer
13326,1843621,Chiquita Barrios,1955-10-20,3,VIP Customer
13327,1843636,Arron Carreon,1985-10-04,10,Periodic Buyer
13328,1843729,Catherine Harper,1996-06-03,1,VIP Customer
13329,1843780,Shawn Grimes,1957-03-06,6,Periodic Buyer
13330,1843882,Gloria Stewart,1973-10-13,16,Loyal Customer
13331,1844148,Rose Thorp,1965-06-03,5,Periodic Buyer
13332,1844416,Marion Hamblin,1993-12-30,9,Periodic Buyer
13333,1844682,Stephen Hamilton,1937-09-07,2,VIP Customer
13334,1845069,Brooke Cassette,1964-02-03,19,Loyal Customer
13335,1845084,David Gilmore,2001-12-12,8,Periodic Buyer
13336,1845277,Justin Stanford,1995-07-18,11,Loyal Customer
13337,1845296,Bernard Colon,1952-08-19,1,VIP Customer
13338,1845648,Carlos Baldwin,1950-12-31,12,Loyal Customer
13339,1845761,Chad Ash,1980-04-18,1,VIP Customer
13340,1845770,Frederick Stubbs,1981-03-12,2,VIP Customer
13341,1846024,Rod Scott,1954-06-09,19,Loyal Customer
13342,1846325,Michael Montenegro,1995-11-05,6,Periodic Buyer
13343,1846392,Viviana Estevez,1941-09-09,2,VIP Customer
13344,1846531,Mary Weingartner,1957-07-30,8,Periodic Buyer
13345,1846768,Lisa Collins,1936-07-04,1,VIP Customer
13346,1846866,Joseph Marcus,1968-10-07,1,VIP Customer
13347,1847006,Stephanie Hayes,1950-05-05,8,Periodic Buyer
13348,1847047,David Dixon,1965-09-13,7,Periodic Buyer
13349,1847562,Edgar McLemore,1995-11-25,4,VIP Customer
13350,1847709,Thomas Presley,1987-02-05,7,Periodic Buyer
13351,1848290,John Baez,1949-08-08,9,Periodic Buyer
13352,1848327,Veronica Holt,1973-06-09,16,Loyal Customer
13353,1848442,Larry Lewis,1966-04-04,4,VIP Customer
13354,1848729,John Krause,1962-05-02,9,Periodic Buyer
13355,1848776,Eugene Kyle,1997-07-10,4,VIP Customer
13356,1849306,Chad Coon,1984-08-15,27,Loyal Customer
13357,1849364,Lester Moffett,1948-03-15,2,VIP Customer
13358,1849584,Amanda Middleton,1992-07-10,8,Periodic Buyer
13359,1849625,Mary Blanchard,1937-04-17,8,Periodic Buyer
13360,1849661,Karen Howard,1957-11-04,8,Periodic Buyer
13361,1849831,Audra Conte,1948-03-23,4,VIP Customer
13362,1850237,Mary White,1939-08-06,2,VIP Customer
13363,1850415,William Jeffery,1969-03-10,14,Loyal Customer
13364,1850913,Deborah Apgar,1995-02-28,1,VIP Customer
13365,1851016,Cynthia Campbell,1942-08-28,1,VIP Customer
13366,1851066,Robert Holland,1974-10-31,3,VIP Customer
13367,1851176,Wendi Moye,1988-08-05,1,VIP Customer
13368,1851335,Joel Torres,1978-07-27,8,Periodic Buyer
13369,1851698,Justin Moten,1989-05-02,12,Loyal Customer
13370,1851881,Vernon Keaton,1942-05-24,11,Loyal Customer
13371,1851888,Michael Ankney,1962-08-14,1,VIP Customer
13372,1851889,Jeffrey Ritchey,1951-07-29,3,VIP Customer
13373,1851932,Evangelina Danko,1979-11-30,2,VIP Customer
13374,1852391,Fern Robinson,1996-09-17,1,VIP Customer
13375,1852515,Albert Pickney,1936-11-06,11,Loyal Customer
13376,1852635,Deborah Butler,1978-10-04,10,Periodic Buyer
13377,1853071,Velma Walsh,1967-04-29,6,Periodic Buyer
13378,1853111,Debbie Beck,1950-07-10,3,VIP Customer
13379,1853113,Sammie Rountree,1948-09-23,5,Periodic Buyer
13380,1853251,Kelli Boisvert,1953-12-12,9,Periodic Buyer
13381,1853279,Richard Scott,1981-07-05,5,Periodic Buyer
